Geography,Moved within same county,Moved from different county within same state,Moved from different state,Moved from abroad,Year,RegionName,State
0500000US42027,16286.0,11494.0,6651.0,3191.0,2017,Centre County,Pennsylvania
0500000US42029,34800.0,19965.0,12263.0,1908.0,2017,Chester County,Pennsylvania
0500000US42033,,,,,2017,Clearfield County,Pennsylvania
0500000US42037,,,,,2017,Columbia County,Pennsylvania
0500000US42039,,,,,2017,Crawford County,Pennsylvania
0500000US42041,15299.0,14121.0,7507.0,1257.0,2017,Cumberland County,Pennsylvania
0500000US42043,28664.0,11059.0,7170.0,2301.0,2017,Dauphin County,Pennsylvania
0500000US42045,28472.0,16643.0,11814.0,2551.0,2017,Delaware County,Pennsylvania
0500000US42049,34512.0,5384.0,4971.0,1428.0,2017,Erie County,Pennsylvania
0500000US42051,,,,,2017,Fayette County,Pennsylvania
0500000US42055,,,,,2017,Franklin County,Pennsylvania
0500000US42063,5333.0,6910.0,1469.0,387.0,2017,Indiana County,Pennsylvania
0500000US42069,14915.0,4976.0,6176.0,845.0,2017,Lackawanna County,Pennsylvania
0500000US42071,41301.0,12438.0,9422.0,1953.0,2017,Lancaster County,Pennsylvania
0500000US42073,,,,,2017,Lawrence County,Pennsylvania
0500000US42075,8907.0,5132.0,2562.0,1848.0,2017,Lebanon County,Pennsylvania
0500000US42077,29059.0,11028.0,6782.0,2287.0,2017,Lehigh County,Pennsylvania
0500000US42079,27812.0,5756.0,5608.0,1139.0,2017,Luzerne County,Pennsylvania
0500000US42081,10244.0,3526.0,1630.0,695.0,2017,Lycoming County,Pennsylvania
0500000US42085,,,,,2017,Mercer County,Pennsylvania
0500000US42089,,,,,2017,Monroe County,Pennsylvania
0500000US42091,45534.0,29101.0,15322.0,4386.0,2017,Montgomery County,Pennsylvania
0500000US42095,22749.0,7336.0,7100.0,794.0,2017,Northampton County,Pennsylvania
0500000US42097,,,,,2017,Northumberland County,Pennsylvania
0500000US42101,141378.0,28657.0,36365.0,12847.0,2017,Philadelphia County,Pennsylvania
0500000US42107,,,,,2017,Schuylkill County,Pennsylvania
0500000US42111,,,,,2017,Somerset County,Pennsylvania
0500000US42125,14706.0,7565.0,2996.0,302.0,2017,Washington County,Pennsylvania
0500000US42129,20132.0,9678.0,2584.0,372.0,2017,Westmoreland County,Pennsylvania
0500000US42133,35102.0,9195.0,9579.0,2707.0,2017,York County,Pennsylvania
0500000US44003,,,,,2017,Kent County,Rhode Island
0500000US44005,,,,,2017,Newport County,Rhode Island
0500000US44007,47725.0,4972.0,20384.0,3939.0,2017,Providence County,Rhode Island
0500000US44009,,,,,2017,Washington County,Rhode Island
0500000US45003,14713.0,1918.0,7294.0,171.0,2017,Aiken County,South Carolina
0500000US45007,15633.0,5902.0,6533.0,401.0,2017,Anderson County,South Carolina
0500000US45013,15411.0,3941.0,15079.0,1261.0,2017,Beaufort County,South Carolina
0500000US45015,11456.0,11056.0,12561.0,1089.0,2017,Berkeley County,South Carolina
0500000US45019,35457.0,8877.0,12586.0,1219.0,2017,Charleston County,South Carolina
0500000US45031,,,,,2017,Darlington County,South Carolina
0500000US45035,,,,,2017,Dorchester County,South Carolina
0500000US45041,,,,,2017,Florence County,South Carolina
0500000US45045,45479.0,14454.0,16388.0,4820.0,2017,Greenville County,South Carolina
0500000US45047,,,,,2017,Greenwood County,South Carolina
0500000US45051,24731.0,3736.0,13104.0,894.0,2017,Horry County,South Carolina
0500000US45055,,,,,2017,Kershaw County,South Carolina
0500000US45057,,,,,2017,Lancaster County,South Carolina
0500000US45059,,,,,2017,Laurens County,South Carolina
0500000US45063,20995.0,11599.0,6033.0,1866.0,2017,Lexington County,South Carolina
0500000US45073,,,,,2017,Oconee County,South Carolina
0500000US45075,,,,,2017,Orangeburg County,South Carolina
0500000US45077,7874.0,9844.0,3897.0,278.0,2017,Pickens County,South Carolina
0500000US45079,42052.0,21636.0,23312.0,2014.0,2017,Richland County,South Carolina
0500000US45083,23899.0,9838.0,7189.0,514.0,2017,Spartanburg County,South Carolina
0500000US45085,,,,,2017,Sumter County,South Carolina
0500000US45091,21506.0,7437.0,10204.0,1818.0,2017,York County,South Carolina
0500000US46099,15827.0,8493.0,6656.0,1759.0,2017,Minnehaha County,South Dakota
0500000US46103,,,,,2017,Pennington County,South Dakota
0500000US47001,,,,,2017,Anderson County,Tennessee
0500000US47009,,,,,2017,Blount County,Tennessee
0500000US47011,,,,,2017,Bradley County,Tennessee
0500000US47037,76528.0,16492.0,30785.0,4705.0,2017,Davidson County,Tennessee
0500000US47059,,,,,2017,Greene County,Tennessee
0500000US47065,23308.0,5831.0,9337.0,1204.0,2017,Hamilton County,Tennessee
0500000US47093,45580.0,11699.0,15242.0,2136.0,2017,Knox County,Tennessee
0500000US47113,,,,,2017,Madison County,Tennessee
0500000US47119,,,,,2017,Maury County,Tennessee
0500000US47125,22840.0,4073.0,20447.0,2522.0,2017,Montgomery County,Tennessee
0500000US47141,,,,,2017,Putnam County,Tennessee
0500000US47147,,,,,2017,Robertson County,Tennessee
0500000US47149,20429.0,17054.0,8791.0,961.0,2017,Rutherford County,Tennessee
0500000US47155,,,,,2017,Sevier County,Tennessee
0500000US47157,102794.0,10176.0,21934.0,2509.0,2017,Shelby County,Tennessee
0500000US47163,11641.0,5599.0,4551.0,433.0,2017,Sullivan County,Tennessee
0500000US47165,13703.0,7551.0,5816.0,605.0,2017,Sumner County,Tennessee
0500000US47179,,,,,2017,Washington County,Tennessee
0500000US47187,9044.0,15925.0,10050.0,395.0,2017,Williamson County,Tennessee
0500000US47189,,,,,2017,Wilson County,Tennessee
0500000US48005,,,,,2017,Angelina County,Texas
0500000US48021,,,,,2017,Bastrop County,Texas
0500000US48027,44212.0,13167.0,19566.0,4664.0,2017,Bell County,Texas
0500000US48029,192061.0,41132.0,43283.0,16424.0,2017,Bexar County,Texas
0500000US48037,,,,,2017,Bowie County,Texas
0500000US48039,22382.0,18756.0,7230.0,1480.0,2017,Brazoria County,Texas
0500000US48041,31846.0,21825.0,5421.0,2413.0,2017,Brazos County,Texas
0500000US48061,20920.0,4905.0,2009.0,1788.0,2017,Cameron County,Texas
0500000US48085,68218.0,43990.0,27828.0,11991.0,2017,Collin County,Texas
0500000US48091,9203.0,9858.0,3645.0,1013.0,2017,Comal County,Texas
0500000US48099,,,,,2017,Coryell County,Texas
0500000US48113,257791.0,67784.0,49723.0,25671.0,2017,Dallas County,Texas
0500000US48121,62556.0,60156.0,21920.0,6957.0,2017,Denton County,Texas
0500000US48135,,,,,2017,Ector County,Texas
0500000US48139,,,,,2017,Ellis County,Texas
0500000US48141,84753.0,9751.0,23816.0,6497.0,2017,El Paso County,Texas
0500000US48157,50187.0,32955.0,9427.0,10987.0,2017,Fort Bend County,Texas
0500000US48167,31078.0,16868.0,6497.0,2109.0,2017,Galveston County,Texas
0500000US48181,11487.0,7017.0,1696.0,652.0,2017,Grayson County,Texas
0500000US48183,,,,,2017,Gregg County,Texas
0500000US48187,6105.0,9970.0,6489.0,374.0,2017,Guadalupe County,Texas
0500000US48201,541125.0,94959.0,60162.0,50788.0,2017,Harris County,Texas
0500000US48203,,,,,2017,Harrison County,Texas
0500000US48209,20500.0,18090.0,3106.0,238.0,2017,Hays County,Texas
0500000US48213,,,,,2017,Henderson County,Texas
0500000US48215,60956.0,15833.0,5665.0,3442.0,2017,Hidalgo County,Texas
0500000US48231,,,,,2017,Hunt County,Texas
0500000US48245,18423.0,13789.0,2582.0,236.0,2017,Jefferson County,Texas
0500000US48251,,,,,2017,Johnson County,Texas
0500000US48257,,,,,2017,Kaufman County,Texas
0500000US48291,,,,,2017,Liberty County,Texas
0500000US48303,41041.0,23886.0,5630.0,954.0,2017,Lubbock County,Texas
0500000US48309,34852.0,16009.0,7071.0,807.0,2017,McLennan County,Texas
0500000US48329,,,,,2017,Midland County,Texas
0500000US48339,46975.0,31504.0,11900.0,2166.0,2017,Montgomery County,Texas
0500000US48347,,,,,2017,Nacogdoches County,Texas
0500000US48355,35552.0,10477.0,6057.0,1201.0,2017,Nueces County,Texas
0500000US48361,,,,,2017,Orange County,Texas
0500000US48367,,,,,2017,Parker County,Texas
0500000US48375,13299.0,4695.0,1240.0,220.0,2017,Potter County,Texas
0500000US48381,14087.0,8507.0,2538.0,356.0,2017,Randall County,Texas
0500000US48397,,,,,2017,Rockwall County,Texas
0500000US48409,,,,,2017,San Patricio County,Texas
0500000US48423,13748.0,8445.0,4121.0,687.0,2017,Smith County,Texas
0500000US48439,212767.0,69422.0,39435.0,15719.0,2017,Tarrant County,Texas
0500000US48441,17226.0,6637.0,4736.0,912.0,2017,Taylor County,Texas
0500000US48451,15669.0,4518.0,4042.0,365.0,2017,Tom Green County,Texas
0500000US48453,131378.0,51512.0,39536.0,14885.0,2017,Travis County,Texas
0500000US48469,,,,,2017,Victoria County,Texas
0500000US48471,,,,,2017,Walker County,Texas
0500000US48479,23300.0,3728.0,813.0,3608.0,2017,Webb County,Texas
0500000US48485,13115.0,3275.0,9158.0,1545.0,2017,Wichita County,Texas
0500000US48491,39607.0,30331.0,13232.0,4664.0,2017,Williamson County,Texas
0500000US48497,,,,,2017,Wise County,Texas
0500000US49005,12967.0,6177.0,4438.0,2004.0,2017,Cache County,Utah
0500000US49011,28118.0,17319.0,7847.0,3098.0,2017,Davis County,Utah
0500000US49035,119572.0,22056.0,36782.0,9967.0,2017,Salt Lake County,Utah
0500000US49045,,,,,2017,Tooele County,Utah
0500000US49049,69273.0,17808.0,24466.0,6774.0,2017,Utah County,Utah
0500000US49053,11396.0,6538.0,5760.0,638.0,2017,Washington County,Utah
0500000US49057,23884.0,9734.0,7024.0,1125.0,2017,Weber County,Utah
0500000US50007,19153.0,4783.0,8705.0,2188.0,2017,Chittenden County,Vermont
0500000US51003,,,,,2017,Albemarle County,Virginia
0500000US51013,18817.0,8533.0,12790.0,4920.0,2017,Arlington County,Virginia
0500000US51015,,,,,2017,Augusta County,Virginia
0500000US51019,,,,,2017,Bedford County,Virginia
0500000US51041,25372.0,11640.0,6741.0,1672.0,2017,Chesterfield County,Virginia
0500000US51059,78037.0,30550.0,38567.0,19322.0,2017,Fairfax County,Virginia
0500000US51061,,,,,2017,Fauquier County,Virginia
0500000US51069,,,,,2017,Frederick County,Virginia
0500000US51085,,,,,2017,Hanover County,Virginia
0500000US51087,29845.0,18264.0,5632.0,4665.0,2017,Henrico County,Virginia
0500000US51095,,,,,2017,James City County,Virginia
0500000US51107,20679.0,15581.0,9257.0,5002.0,2017,Loudoun County,Virginia
0500000US51121,,,,,2017,Montgomery County,Virginia
0500000US51153,24411.0,19614.0,11041.0,3428.0,2017,Prince William County,Virginia
0500000US51161,,,,,2017,Roanoke County,Virginia
0500000US51165,,,,,2017,Rockingham County,Virginia
0500000US51177,,,,,2017,Spotsylvania County,Virginia
0500000US51179,6088.0,6784.0,7159.0,1804.0,2017,Stafford County,Virginia
0500000US51199,,,,,2017,York County,Virginia
0500000US51510,8782.0,7810.0,8404.0,2887.0,2017,Alexandria city,Virginia
0500000US51550,13484.0,10661.0,7619.0,1206.0,2017,Chesapeake city,Virginia
0500000US51650,10889.0,8759.0,5473.0,96.0,2017,Hampton city,Virginia
0500000US51680,,,,,2017,Lynchburg city,Virginia
0500000US51700,12294.0,8249.0,8309.0,1191.0,2017,Newport News city,Virginia
0500000US51710,26395.0,19451.0,18124.0,3919.0,2017,Norfolk city,Virginia
0500000US51740,,,,,2017,Portsmouth city,Virginia
0500000US51760,21017.0,17166.0,8076.0,978.0,2017,Richmond city,Virginia
0500000US51770,11118.0,5929.0,2236.0,582.0,2017,Roanoke city,Virginia
0500000US51800,,,,,2017,Suffolk city,Virginia
0500000US51810,39732.0,15701.0,18486.0,5194.0,2017,Virginia Beach city,Virginia
0500000US53005,19047.0,7149.0,4111.0,1034.0,2017,Benton County,Washington
0500000US53007,,,,,2017,Chelan County,Washington
0500000US53009,,,,,2017,Clallam County,Washington
0500000US53011,46682.0,7542.0,24814.0,2891.0,2017,Clark County,Washington
0500000US53015,13858.0,5650.0,4183.0,113.0,2017,Cowlitz County,Washington
0500000US53021,,,,,2017,Franklin County,Washington
0500000US53025,,,,,2017,Grant County,Washington
0500000US53027,,,,,2017,Grays Harbor County,Washington
0500000US53029,,,,,2017,Island County,Washington
0500000US53033,257462.0,43325.0,85028.0,36777.0,2017,King County,Washington
0500000US53035,22176.0,9477.0,16415.0,687.0,2017,Kitsap County,Washington
0500000US53041,6830.0,4321.0,3520.0,86.0,2017,Lewis County,Washington
0500000US53053,71409.0,37895.0,29816.0,5637.0,2017,Pierce County,Washington
0500000US53057,11105.0,2938.0,2688.0,359.0,2017,Skagit County,Washington
0500000US53061,73204.0,30325.0,17028.0,5503.0,2017,Snohomish County,Washington
0500000US53063,62113.0,15142.0,19722.0,2899.0,2017,Spokane County,Washington
0500000US53067,27860.0,14230.0,12411.0,2377.0,2017,Thurston County,Washington
0500000US53073,26261.0,8431.0,7182.0,495.0,2017,Whatcom County,Washington
0500000US53077,22273.0,6803.0,4326.0,788.0,2017,Yakima County,Washington
0500000US54003,,,,,2017,Berkeley County,West Virginia
0500000US54011,,,,,2017,Cabell County,West Virginia
0500000US54033,,,,,2017,Harrison County,West Virginia
0500000US54039,13640.0,4114.0,2148.0,117.0,2017,Kanawha County,West Virginia
0500000US54061,,,,,2017,Monongalia County,West Virginia
0500000US54081,,,,,2017,Raleigh County,West Virginia
0500000US54107,,,,,2017,Wood County,West Virginia
0500000US55009,24473.0,8352.0,4542.0,1062.0,2017,Brown County,Wisconsin
0500000US55025,57604.0,13614.0,17419.0,6705.0,2017,Dane County,Wisconsin
0500000US55027,5893.0,5084.0,589.0,429.0,2017,Dodge County,Wisconsin
0500000US55035,11933.0,5711.0,3935.0,261.0,2017,Eau Claire County,Wisconsin
0500000US55039,,,,,2017,Fond du Lac County,Wisconsin
0500000US55055,,,,,2017,Jefferson County,Wisconsin
0500000US55059,14101.0,4239.0,6260.0,756.0,2017,Kenosha County,Wisconsin
0500000US55063,,,,,2017,La Crosse County,Wisconsin
0500000US55071,,,,,2017,Manitowoc County,Wisconsin
0500000US55073,10588.0,4653.0,1654.0,135.0,2017,Marathon County,Wisconsin
0500000US55079,117143.0,17747.0,17761.0,5280.0,2017,Milwaukee County,Wisconsin
0500000US55087,9264.0,6776.0,2135.0,148.0,2017,Outagamie County,Wisconsin
0500000US55089,4509.0,5015.0,2154.0,116.0,2017,Ozaukee County,Wisconsin
0500000US55097,,,,,2017,Portage County,Wisconsin
0500000US55101,19620.0,4521.0,2690.0,173.0,2017,Racine County,Wisconsin
0500000US55105,15565.0,4101.0,3534.0,191.0,2017,Rock County,Wisconsin
0500000US55109,,,,,2017,St. Croix County,Wisconsin
0500000US55117,10454.0,2302.0,1697.0,504.0,2017,Sheboygan County,Wisconsin
0500000US55127,10108.0,4271.0,2342.0,99.0,2017,Walworth County,Wisconsin
0500000US55131,,,,,2017,Washington County,Wisconsin
0500000US55133,23635.0,16563.0,5290.0,1169.0,2017,Waukesha County,Wisconsin
0500000US55139,16714.0,10046.0,4030.0,260.0,2017,Winnebago County,Wisconsin
0500000US55141,,,,,2017,Wood County,Wisconsin
0500000US56021,,,,,2017,Laramie County,Wyoming
0500000US56025,,,,,2017,Natrona County,Wyoming
0500000US72013,,,,,2017,Arecibo Municipio,Puerto Rico
0500000US72021,,,,,2017,Bayamón Municipio,Puerto Rico
0500000US72025,,,,,2017,Caguas Municipio,Puerto Rico
0500000US72031,,,,,2017,Carolina Municipio,Puerto Rico
0500000US72061,,,,,2017,Guaynabo Municipio,Puerto Rico
0500000US72097,,,,,2017,Mayagüez Municipio,Puerto Rico
0500000US72113,,,,,2017,Ponce Municipio,Puerto Rico
0500000US72127,,,,,2017,San Juan Municipio,Puerto Rico
0500000US72135,,,,,2017,Toa Alta Municipio,Puerto Rico
0500000US72137,,,,,2017,Toa Baja Municipio,Puerto Rico
0500000US72139,,,,,2017,Trujillo Alto Municipio,Puerto Rico
0500000US01003,16911.0,4831.0,6688.0,1480.0,2018,Baldwin County,Alabama
0500000US01015,,,,,2018,Calhoun County,Alabama
0500000US01043,,,,,2018,Cullman County,Alabama
0500000US01049,,,,,2018,DeKalb County,Alabama
0500000US01051,,,,,2018,Elmore County,Alabama
0500000US01055,,,,,2018,Etowah County,Alabama
0500000US01069,6974.0,1919.0,2713.0,60.0,2018,Houston County,Alabama
0500000US01073,68231.0,16843.0,12962.0,1329.0,2018,Jefferson County,Alabama
0500000US01077,,,,,2018,Lauderdale County,Alabama
0500000US01081,,,,,2018,Lee County,Alabama
0500000US01083,,,,,2018,Limestone County,Alabama
0500000US01089,39926.0,11008.0,12830.0,1084.0,2018,Madison County,Alabama
0500000US01095,,,,,2018,Marshall County,Alabama
0500000US01097,39045.0,4274.0,8151.0,1291.0,2018,Mobile County,Alabama
0500000US01101,28626.0,5697.0,7891.0,577.0,2018,Montgomery County,Alabama
0500000US01103,,,,,2018,Morgan County,Alabama
0500000US01115,,,,,2018,St. Clair County,Alabama
0500000US01117,11463.0,11238.0,4051.0,1537.0,2018,Shelby County,Alabama
0500000US01121,,,,,2018,Talladega County,Alabama
0500000US01125,19676.0,8146.0,9277.0,898.0,2018,Tuscaloosa County,Alabama
0500000US01127,,,,,2018,Walker County,Alabama
0500000US02020,30241.0,4930.0,14013.0,3131.0,2018,Anchorage Municipality,Alaska
0500000US02090,,,,,2018,Fairbanks North Star Borough,Alaska
0500000US02170,7178.0,4253.0,2717.0,430.0,2018,Matanuska-Susitna Borough,Alaska
0500000US04001,,,,,2018,Apache County,Arizona
0500000US04003,5882.0,4064.0,6155.0,524.0,2018,Cochise County,Arizona
0500000US04005,13058.0,10072.0,7712.0,743.0,2018,Coconino County,Arizona
0500000US04013,511561.0,29149.0,154756.0,23990.0,2018,Maricopa County,Arizona
0500000US04015,21535.0,2966.0,13619.0,1327.0,2018,Mohave County,Arizona
0500000US04017,,,,,2018,Navajo County,Arizona
0500000US04019,132205.0,22469.0,40800.0,6300.0,2018,Pima County,Arizona
0500000US04021,31054.0,21976.0,20754.0,1935.0,2018,Pinal County,Arizona
0500000US04025,17308.0,6620.0,13641.0,409.0,2018,Yavapai County,Arizona
0500000US04027,21732.0,2335.0,9423.0,3180.0,2018,Yuma County,Arizona
0500000US05007,19839.0,5138.0,10276.0,1603.0,2018,Benton County,Arkansas
0500000US05031,,,,,2018,Craighead County,Arkansas
0500000US05045,,,,,2018,Faulkner County,Arkansas
0500000US05051,,,,,2018,Garland County,Arkansas
0500000US05069,,,,,2018,Jefferson County,Arkansas
0500000US05085,,,,,2018,Lonoke County,Arkansas
0500000US05119,28449.0,12649.0,9217.0,1278.0,2018,Pulaski County,Arkansas
0500000US05125,,,,,2018,Saline County,Arkansas
0500000US05131,15073.0,3779.0,4574.0,390.0,2018,Sebastian County,Arkansas
0500000US05143,20360.0,7861.0,7768.0,1326.0,2018,Washington County,Arkansas
0500000US05145,,,,,2018,White County,Arkansas
0500000US06001,106933.0,61295.0,20953.0,21530.0,2018,Alameda County,California
0500000US06007,23575.0,12145.0,1921.0,475.0,2018,Butte County,California
0500000US06013,76996.0,46274.0,11080.0,10047.0,2018,Contra Costa County,California
0500000US06017,13552.0,13168.0,2954.0,811.0,2018,El Dorado County,California
0500000US06019,94384.0,24446.0,8204.0,4126.0,2018,Fresno County,California
0500000US06023,16686.0,4831.0,2015.0,158.0,2018,Humboldt County,California
0500000US06025,,,,,2018,Imperial County,California
0500000US06029,66761.0,27094.0,9181.0,4565.0,2018,Kern County,California
0500000US06031,11911.0,12804.0,2365.0,300.0,2018,Kings County,California
0500000US06033,,,,,2018,Lake County,California
0500000US06037,723722.0,96889.0,102749.0,67201.0,2018,Los Angeles County,California
0500000US06039,,,,,2018,Madera County,California
0500000US06041,14221.0,12261.0,3318.0,3181.0,2018,Marin County,California
0500000US06045,,,,,2018,Mendocino County,California
0500000US06047,20140.0,8853.0,1508.0,2045.0,2018,Merced County,California
0500000US06053,25208.0,13636.0,7074.0,3313.0,2018,Monterey County,California
0500000US06055,9308.0,3840.0,1286.0,742.0,2018,Napa County,California
0500000US06057,,,,,2018,Nevada County,California
0500000US06059,269100.0,77375.0,35328.0,26774.0,2018,Orange County,California
0500000US06061,23950.0,22783.0,5394.0,1123.0,2018,Placer County,California
0500000US06065,157099.0,87767.0,27070.0,9918.0,2018,Riverside County,California
0500000US06067,133253.0,55002.0,15524.0,11836.0,2018,Sacramento County,California
0500000US06071,140263.0,89162.0,23436.0,8264.0,2018,San Bernardino County,California
0500000US06073,324419.0,55565.0,87792.0,32922.0,2018,San Diego County,California
0500000US06075,68843.0,32662.0,18424.0,8610.0,2018,San Francisco County,California
0500000US06077,54334.0,32124.0,5368.0,3563.0,2018,San Joaquin County,California
0500000US06079,27384.0,16843.0,4612.0,299.0,2018,San Luis Obispo County,California
0500000US06081,43860.0,29745.0,10173.0,7604.0,2018,San Mateo County,California
0500000US06083,50965.0,16224.0,10827.0,5270.0,2018,Santa Barbara County,California
