Geography,Year,Total less than high school graduate,Total high school graduate,Total some college or associate's degree,Total bachelor's degree or higher,Total graduate or professional degree,RegionName,State
0500000US56025,2016,,,,,,Natrona County,Wyoming
0500000US72013,2016,,,,,,Arecibo Municipio,Puerto Rico
0500000US72021,2016,,,,,,Bayamón Municipio,Puerto Rico
0500000US72025,2016,,,,,,Caguas Municipio,Puerto Rico
0500000US72031,2016,,,,,,Carolina Municipio,Puerto Rico
0500000US72061,2016,,,,,,Guaynabo Municipio,Puerto Rico
0500000US72097,2016,,,,,,Mayagüez Municipio,Puerto Rico
0500000US72113,2016,,,,,,Ponce Municipio,Puerto Rico
0500000US72127,2016,,,,,,San Juan Municipio,Puerto Rico
0500000US72135,2016,,,,,,Toa Alta Municipio,Puerto Rico
0500000US72137,2016,,,,,,Toa Baja Municipio,Puerto Rico
0500000US72139,2016,,,,,,Trujillo Alto Municipio,Puerto Rico
0500000US01003,2011,12.5,38.5,40.2,8.9,9.9,Baldwin County,Alabama
0500000US01015,2011,16.3,24.9,56.1,2.7,5.3,Calhoun County,Alabama
0500000US01043,2011,22.1,28.0,47.9,1.9,5.3,Cullman County,Alabama
0500000US01049,2011,32.3,17.2,46.8,3.6,4.8,DeKalb County,Alabama
0500000US01051,2011,28.1,33.9,33.1,4.9,6.1,Elmore County,Alabama
0500000US01055,2011,22.0,31.8,39.6,6.6,6.1,Etowah County,Alabama
0500000US01069,2011,20.2,38.7,36.6,4.5,6.9,Houston County,Alabama
0500000US01073,2011,14.2,27.1,47.4,11.3,11.5,Jefferson County,Alabama
0500000US01077,2011,9.8,26.1,57.1,6.9,8.8,Lauderdale County,Alabama
0500000US01081,2011,7.5,16.2,67.6,8.7,13.8,Lee County,Alabama
0500000US01083,2011,22.5,25.2,46.2,6.1,8.6,Limestone County,Alabama
0500000US01089,2011,16.4,29.1,45.6,8.9,13.9,Madison County,Alabama
0500000US01095,2011,29.0,33.6,32.7,4.7,5.9,Marshall County,Alabama
0500000US01097,2011,21.9,32.3,38.8,7.0,7.4,Mobile County,Alabama
0500000US01101,2011,21.0,31.6,39.0,8.4,11.3,Montgomery County,Alabama
0500000US01103,2011,21.1,31.8,45.2,1.9,7.2,Morgan County,Alabama
0500000US01115,2011,25.7,26.4,39.0,8.9,5.1,St. Clair County,Alabama
0500000US01117,2011,9.1,29.4,47.4,14.1,13.5,Shelby County,Alabama
0500000US01121,2011,25.2,25.5,48.6,0.7,5.6,Talladega County,Alabama
0500000US01125,2011,9.0,21.1,62.9,7.1,11.7,Tuscaloosa County,Alabama
0500000US01127,2011,21.0,32.7,43.4,2.9,3.5,Walker County,Alabama
0500000US02020,2011,15.4,32.8,44.7,7.1,11.8,Anchorage Municipality,Alaska
0500000US02090,2011,14.8,28.5,49.0,7.7,9.2,Fairbanks North Star Borough,Alaska
0500000US02170,2011,28.0,41.9,27.7,2.4,7.3,Matanuska-Susitna Borough,Alaska
0500000US04001,2011,27.7,43.0,29.1,0.2,5.0,Apache County,Arizona
0500000US04003,2011,17.7,38.5,39.1,4.7,8.1,Cochise County,Arizona
0500000US04005,2011,15.7,24.9,54.1,5.3,13.6,Coconino County,Arizona
0500000US04013,2011,16.9,31.5,44.3,7.3,10.2,Maricopa County,Arizona
0500000US04015,2011,27.9,37.7,29.8,4.6,4.4,Mohave County,Arizona
0500000US04017,2011,41.7,34.9,23.1,0.2,5.0,Navajo County,Arizona
0500000US04019,2011,17.1,24.3,51.6,7.1,11.8,Pima County,Arizona
0500000US04021,2011,28.8,36.5,30.4,4.3,5.7,Pinal County,Arizona
0500000US04025,2011,28.6,23.8,44.8,2.7,8.0,Yavapai County,Arizona
0500000US04027,2011,20.6,29.1,45.6,4.6,4.9,Yuma County,Arizona
0500000US05007,2011,10.8,45.8,38.1,5.3,10.5,Benton County,Arkansas
0500000US05031,2011,9.7,24.8,56.8,8.6,10.3,Craighead County,Arkansas
0500000US05045,2011,9.8,18.4,57.4,14.4,9.3,Faulkner County,Arkansas
0500000US05051,2011,15.3,30.6,52.0,2.1,8.1,Garland County,Arkansas
0500000US05069,2011,12.3,38.5,47.3,1.9,6.7,Jefferson County,Arkansas
0500000US05085,2011,16.0,41.7,34.6,7.7,6.1,Lonoke County,Arkansas
0500000US05119,2011,13.0,30.3,45.4,11.3,12.7,Pulaski County,Arkansas
0500000US05125,2011,16.6,32.2,42.8,8.5,5.7,Saline County,Arkansas
0500000US05131,2011,14.8,45.8,34.9,4.5,5.9,Sebastian County,Arkansas
0500000US05143,2011,13.5,24.7,52.0,9.8,11.0,Washington County,Arkansas
0500000US05145,2011,8.9,26.9,52.9,11.2,7.1,White County,Arkansas
0500000US06001,2011,12.9,24.9,49.1,13.2,17.1,Alameda County,California
0500000US06007,2011,8.7,30.5,54.6,6.2,8.4,Butte County,California
0500000US06013,2011,13.0,33.1,45.5,8.4,14.8,Contra Costa County,California
0500000US06017,2011,9.0,38.0,45.9,7.2,8.6,El Dorado County,California
0500000US06019,2011,20.0,27.8,49.0,3.2,6.0,Fresno County,California
0500000US06023,2011,9.1,26.6,58.8,5.5,8.7,Humboldt County,California
0500000US06025,2011,22.0,27.2,49.8,1.0,4.5,Imperial County,California
0500000US06029,2011,23.8,36.0,37.6,2.7,5.1,Kern County,California
0500000US06031,2011,21.8,23.6,51.4,3.2,4.0,Kings County,California
0500000US06033,2011,29.3,33.5,34.8,2.4,3.3,Lake County,California
0500000US06037,2011,17.9,27.1,45.3,9.7,10.1,Los Angeles County,California
0500000US06039,2011,34.2,29.5,35.8,0.5,3.8,Madera County,California
0500000US06041,2011,12.7,24.8,44.5,18.0,21.4,Marin County,California
0500000US06045,2011,19.5,31.8,44.5,4.3,5.9,Mendocino County,California
0500000US06047,2011,15.4,32.7,47.8,4.1,4.1,Merced County,California
0500000US06053,2011,24.4,24.4,46.7,4.5,8.5,Monterey County,California
0500000US06055,2011,14.2,21.3,58.8,5.6,12.8,Napa County,California
0500000US06057,2011,15.7,41.1,32.0,11.2,12.2,Nevada County,California
0500000US06059,2011,13.0,27.1,50.9,9.1,12.7,Orange County,California
0500000US06061,2011,12.2,31.8,49.9,6.2,12.0,Placer County,California
0500000US06065,2011,16.8,33.8,44.8,4.6,7.4,Riverside County,California
0500000US06067,2011,15.1,29.1,49.8,6.0,9.6,Sacramento County,California
0500000US06071,2011,19.2,32.4,43.0,5.4,6.4,San Bernardino County,California
0500000US06073,2011,11.9,32.3,47.8,8.0,12.7,San Diego County,California
0500000US06075,2011,6.9,19.2,49.3,24.6,20.0,San Francisco County,California
0500000US06077,2011,21.3,29.4,44.5,4.7,5.8,San Joaquin County,California
0500000US06079,2011,4.4,28.4,60.1,7.1,11.9,San Luis Obispo County,California
0500000US06081,2011,15.1,25.5,47.4,11.9,16.7,San Mateo County,California
0500000US06083,2011,14.0,18.7,58.0,9.3,13.1,Santa Barbara County,California
0500000US06085,2011,11.5,27.0,47.3,14.1,20.3,Santa Clara County,California
0500000US06087,2011,9.6,20.6,63.3,6.5,14.3,Santa Cruz County,California
0500000US06089,2011,12.9,29.1,51.8,6.2,5.8,Shasta County,California
0500000US06095,2011,14.8,30.2,47.0,8.1,6.9,Solano County,California
0500000US06097,2011,16.3,28.6,48.0,7.0,11.1,Sonoma County,California
0500000US06099,2011,11.1,39.1,46.6,3.3,5.0,Stanislaus County,California
0500000US06101,2011,14.5,33.2,45.4,6.9,5.3,Sutter County,California
0500000US06107,2011,25.4,31.1,41.3,2.2,4.0,Tulare County,California
0500000US06111,2011,15.3,28.8,48.8,7.1,11.4,Ventura County,California
0500000US06113,2011,8.4,19.8,59.8,12.0,18.7,Yolo County,California
0500000US06115,2011,18.9,33.8,46.4,0.9,3.6,Yuba County,California
0500000US08001,2011,24.6,35.3,34.3,5.8,6.2,Adams County,Colorado
0500000US08005,2011,16.8,35.4,37.6,10.3,13.2,Arapahoe County,Colorado
0500000US08013,2011,7.4,16.8,58.6,17.2,25.8,Boulder County,Colorado
0500000US08031,2011,16.3,21.9,45.3,16.4,17.7,Denver County,Colorado
0500000US08035,2011,15.1,28.6,38.2,18.1,16.0,Douglas County,Colorado
0500000US08041,2011,12.1,29.8,51.1,7.0,14.3,El Paso County,Colorado
0500000US08059,2011,17.0,29.5,42.0,11.5,13.9,Jefferson County,Colorado
0500000US08069,2011,7.7,21.0,58.7,12.7,15.6,Larimer County,Colorado
0500000US08077,2011,18.7,32.7,44.3,4.4,8.5,Mesa County,Colorado
0500000US08101,2011,17.5,26.7,47.7,8.1,8.1,Pueblo County,Colorado
0500000US08123,2011,17.2,29.5,48.2,5.0,8.1,Weld County,Colorado
0500000US09001,2011,17.6,31.8,35.8,14.8,18.2,Fairfield County,Connecticut
0500000US09003,2011,17.4,23.5,44.9,14.2,15.0,Hartford County,Connecticut
0500000US09005,2011,10.7,28.9,47.8,12.7,13.8,Litchfield County,Connecticut
0500000US09007,2011,6.6,37.3,46.7,9.4,17.5,Middlesex County,Connecticut
0500000US09009,2011,14.3,30.0,43.0,12.7,15.3,New Haven County,Connecticut
0500000US09011,2011,11.0,31.8,46.1,11.1,14.2,New London County,Connecticut
0500000US09013,2011,5.3,20.8,67.3,6.7,15.9,Tolland County,Connecticut
0500000US09015,2011,16.6,22.4,50.9,10.0,9.1,Windham County,Connecticut
0500000US10001,2011,18.4,22.2,52.7,6.7,6.8,Kent County,Delaware
0500000US10003,2011,14.5,27.6,45.2,12.7,13.7,New Castle County,Delaware
0500000US10005,2011,20.0,33.1,42.0,4.9,10.4,Sussex County,Delaware
0500000US11001,2011,11.0,20.5,45.4,23.1,29.2,District of Columbia,District of Columbia
0500000US12001,2011,5.2,11.5,67.3,16.1,19.5,Alachua County,Florida
0500000US12005,2011,21.2,31.8,41.3,5.7,8.3,Bay County,Florida
0500000US12009,2011,15.6,30.7,46.5,7.2,10.4,Brevard County,Florida
0500000US12011,2011,16.7,30.4,45.2,7.7,11.2,Broward County,Florida
0500000US12015,2011,24.6,27.6,41.1,6.7,7.0,Charlotte County,Florida
0500000US12017,2011,20.3,48.7,28.1,2.9,5.7,Citrus County,Florida
0500000US12019,2011,16.9,41.0,38.1,4.1,6.8,Clay County,Florida
0500000US12021,2011,22.3,41.8,31.6,4.3,12.3,Collier County,Florida
0500000US12023,2011,22.7,44.6,30.4,2.3,3.2,Columbia County,Florida
0500000US12031,2011,16.6,29.8,44.4,9.2,8.1,Duval County,Florida
0500000US12033,2011,17.1,32.4,45.9,4.6,8.4,Escambia County,Florida
0500000US12035,2011,28.6,39.5,28.3,3.7,8.1,Flagler County,Florida
0500000US12053,2011,8.2,42.3,44.5,5.1,5.6,Hernando County,Florida
0500000US12055,2011,37.4,40.1,18.6,3.9,6.2,Highlands County,Florida
0500000US12057,2011,16.2,31.8,43.8,8.2,9.9,Hillsborough County,Florida
0500000US12061,2011,21.4,40.5,31.0,7.1,9.6,Indian River County,Florida
0500000US12069,2011,20.7,40.5,32.1,6.7,7.1,Lake County,Florida
0500000US12071,2011,19.3,29.9,45.0,5.8,9.6,Lee County,Florida
0500000US12073,2011,5.3,17.4,63.4,14.0,19.6,Leon County,Florida
0500000US12081,2011,20.8,41.8,33.5,3.9,10.5,Manatee County,Florida
0500000US12083,2011,27.1,36.6,34.4,1.8,5.6,Marion County,Florida
0500000US12085,2011,16.0,26.0,49.9,8.2,11.3,Martin County,Florida
0500000US12086,2011,18.0,29.3,44.5,8.2,9.4,Miami-Dade County,Florida
0500000US12087,2011,33.0,45.2,17.8,4.0,11.2,Monroe County,Florida
0500000US12089,2011,24.4,34.3,31.2,10.0,6.0,Nassau County,Florida
0500000US12091,2011,13.5,33.2,46.1,7.2,10.9,Okaloosa County,Florida
0500000US12095,2011,14.9,22.5,51.1,11.5,10.0,Orange County,Florida
0500000US12097,2011,21.8,34.9,37.0,6.4,4.7,Osceola County,Florida
0500000US12099,2011,20.7,27.1,45.1,7.1,12.0,Palm Beach County,Florida
0500000US12101,2011,19.6,35.0,42.7,2.7,5.0,Pasco County,Florida
0500000US12103,2011,17.2,34.7,41.9,6.2,9.0,Pinellas County,Florida
0500000US12105,2011,26.4,32.6,36.4,4.6,4.7,Polk County,Florida
0500000US12107,2011,27.0,37.4,35.0,0.6,5.0,Putnam County,Florida
0500000US12109,2011,11.3,40.1,37.2,11.4,11.7,St. Johns County,Florida
0500000US12111,2011,23.7,32.1,40.8,3.3,6.3,St. Lucie County,Florida
0500000US12113,2011,16.9,34.0,38.2,10.9,8.5,Santa Rosa County,Florida
0500000US12115,2011,15.2,37.0,42.6,5.2,12.3,Sarasota County,Florida
0500000US12117,2011,10.5,24.8,55.3,9.4,12.8,Seminole County,Florida
0500000US12119,2011,35.3,40.5,24.2,0.0,8.9,Sumter County,Florida
0500000US12127,2011,17.1,30.7,46.2,6.0,7.2,Volusia County,Florida
0500000US13013,2011,24.8,47.6,25.0,2.6,5.2,Barrow County,Georgia
0500000US13015,2011,39.2,34.3,24.4,2.1,5.4,Bartow County,Georgia
0500000US13021,2011,22.7,39.9,29.3,8.0,7.8,Bibb County,Georgia
0500000US13031,2011,4.0,12.4,77.8,5.9,10.5,Bulloch County,Georgia
0500000US13045,2011,23.6,28.0,41.3,7.1,6.9,Carroll County,Georgia
0500000US13051,2011,14.6,21.5,57.1,6.8,10.1,Chatham County,Georgia
0500000US13057,2011,27.0,25.4,43.8,3.8,10.2,Cherokee County,Georgia
0500000US13059,2011,5.9,20.8,60.9,12.4,21.3,Clarke County,Georgia
0500000US13063,2011,24.4,36.3,32.4,6.9,6.3,Clayton County,Georgia
0500000US13067,2011,17.1,31.1,38.1,13.7,14.5,Cobb County,Georgia
0500000US13073,2011,12.8,35.2,43.5,8.5,13.8,Columbia County,Georgia
0500000US13077,2011,19.9,38.5,28.3,13.2,7.9,Coweta County,Georgia
0500000US13089,2011,21.0,28.8,40.6,9.7,15.2,DeKalb County,Georgia
0500000US13095,2011,22.9,33.2,40.1,3.8,6.4,Dougherty County,Georgia
0500000US13097,2011,16.1,37.1,36.4,10.3,9.4,Douglas County,Georgia
0500000US13113,2011,25.8,27.6,35.6,11.0,13.1,Fayette County,Georgia
0500000US13115,2011,15.2,35.2,44.3,5.2,8.7,Floyd County,Georgia
0500000US13117,2011,31.0,28.7,33.6,6.6,10.5,Forsyth County,Georgia
0500000US13121,2011,15.6,24.6,46.3,13.6,16.9,Fulton County,Georgia
0500000US13127,2011,23.4,40.7,31.4,4.5,8.2,Glynn County,Georgia
0500000US13135,2011,21.1,34.5,34.9,9.5,10.8,Gwinnett County,Georgia
0500000US13139,2011,22.9,41.1,31.7,4.3,9.0,Hall County,Georgia
0500000US13151,2011,20.9,33.9,38.1,7.1,9.1,Henry County,Georgia
0500000US13153,2011,22.3,39.6,36.2,1.9,11.2,Houston County,Georgia
0500000US13179,2011,3.9,51.5,42.2,2.4,5.0,Liberty County,Georgia
0500000US13185,2011,13.6,26.1,53.2,7.1,9.3,Lowndes County,Georgia
0500000US13215,2011,11.2,33.6,50.1,5.1,8.3,Muscogee County,Georgia
0500000US13217,2011,29.0,36.5,34.5,0.0,4.9,Newton County,Georgia
0500000US13223,2011,6.7,37.8,53.9,1.7,9.2,Paulding County,Georgia
0500000US13245,2011,20.7,31.8,41.5,6.0,7.6,Richmond County,Georgia
0500000US13247,2011,31.5,34.1,31.6,2.8,6.8,Rockdale County,Georgia
0500000US13285,2011,12.0,31.7,50.3,6.0,8.1,Troup County,Georgia
0500000US13295,2011,19.9,44.2,35.5,0.4,5.9,Walker County,Georgia
0500000US13297,2011,27.1,38.5,33.4,1.1,4.6,Walton County,Georgia
0500000US13313,2011,18.5,31.2,43.4,7.0,7.4,Whitfield County,Georgia
0500000US15001,2011,23.2,33.4,37.6,5.8,8.5,Hawaii County,Hawaii
0500000US15003,2011,8.4,38.5,44.5,8.6,10.4,Honolulu County,Hawaii
0500000US15007,2011,5.5,31.0,62.6,0.9,8.4,Kauai County,Hawaii
0500000US15009,2011,9.2,43.0,44.9,3.0,9.4,Maui County,Hawaii
0500000US16001,2011,13.4,28.4,46.8,11.4,11.4,Ada County,Idaho
0500000US16005,2011,7.5,31.7,56.4,4.4,8.6,Bannock County,Idaho
0500000US16019,2011,17.7,31.0,45.2,6.1,8.0,Bonneville County,Idaho
0500000US16027,2011,22.0,38.3,36.9,2.8,5.0,Canyon County,Idaho
0500000US16055,2011,17.3,37.6,41.7,3.4,6.7,Kootenai County,Idaho
0500000US16083,2011,9.3,32.8,57.9,0.0,7.1,Twin Falls County,Idaho
0500000US17001,2011,9.4,38.2,44.7,7.7,6.8,Adams County,Illinois
0500000US17019,2011,5.0,14.2,64.6,16.2,22.1,Champaign County,Illinois
0500000US17031,2011,16.7,27.8,40.3,15.1,13.3,Cook County,Illinois
0500000US17037,2011,7.9,27.4,56.2,8.5,9.2,DeKalb County,Illinois
0500000US17043,2011,12.9,25.8,42.9,18.4,17.2,DuPage County,Illinois
0500000US17089,2011,19.3,31.4,43.4,5.8,11.5,Kane County,Illinois
0500000US17091,2011,13.9,31.4,48.7,6.0,7.7,Kankakee County,Illinois
0500000US17093,2011,19.8,23.3,37.4,19.4,13.0,Kendall County,Illinois
0500000US17097,2011,14.1,32.7,41.5,11.7,17.0,Lake County,Illinois
0500000US17099,2011,14.8,37.6,42.0,5.5,4.5,LaSalle County,Illinois
0500000US17111,2011,17.0,31.3,45.5,6.1,9.4,McHenry County,Illinois
0500000US17113,2011,5.6,17.9,65.4,11.1,12.6,McLean County,Illinois
0500000US17115,2011,11.7,30.8,52.9,4.7,7.5,Macon County,Illinois
0500000US17119,2011,10.4,28.0,53.2,8.3,8.2,Madison County,Illinois
0500000US17143,2011,12.5,28.4,47.3,11.8,11.2,Peoria County,Illinois
0500000US17161,2011,13.9,33.6,43.7,8.8,6.5,Rock Island County,Illinois
0500000US17163,2011,15.1,28.6,49.5,6.8,10.5,St. Clair County,Illinois
0500000US17167,2011,16.6,23.4,48.4,11.6,11.7,Sangamon County,Illinois
0500000US17179,2011,18.6,27.6,41.1,12.7,7.2,Tazewell County,Illinois
0500000US17183,2011,19.8,27.1,50.6,2.4,4.1,Vermilion County,Illinois
0500000US17197,2011,13.1,34.5,40.4,12.0,12.8,Will County,Illinois
0500000US17199,2011,11.7,34.5,43.4,10.4,8.4,Williamson County,Illinois
0500000US17201,2011,22.0,33.7,35.0,9.3,7.6,Winnebago County,Illinois
0500000US18003,2011,19.2,30.5,40.4,9.9,9.4,Allen County,Indiana
0500000US18005,2011,25.3,44.4,21.8,8.4,12.3,Bartholomew County,Indiana
0500000US18019,2011,22.2,33.3,36.2,8.3,6.6,Clark County,Indiana
0500000US18035,2011,8.0,16.2,71.8,4.0,10.9,Delaware County,Indiana
0500000US18039,2011,25.7,37.8,32.8,3.7,5.4,Elkhart County,Indiana
0500000US18043,2011,18.1,39.7,40.4,1.7,7.1,Floyd County,Indiana
0500000US18053,2011,12.4,17.4,64.8,5.4,8.5,Grant County,Indiana
0500000US18057,2011,19.4,28.0,38.4,14.3,20.2,Hamilton County,Indiana
0500000US18059,2011,26.6,21.6,38.8,13.0,6.8,Hancock County,Indiana
0500000US18063,2011,18.1,49.2,26.4,6.3,7.7,Hendricks County,Indiana
0500000US18067,2011,25.6,23.5,40.7,10.3,7.5,Howard County,Indiana
0500000US18081,2011,21.1,35.9,36.6,6.4,8.9,Johnson County,Indiana
0500000US18085,2011,30.7,39.7,27.0,2.6,7.4,Kosciusko County,Indiana
0500000US18089,2011,17.7,36.8,41.2,4.3,6.3,Lake County,Indiana
0500000US18091,2011,22.4,35.1,39.3,3.2,6.9,LaPorte County,Indiana
0500000US18095,2011,27.3,43.2,23.7,5.8,5.3,Madison County,Indiana
0500000US18097,2011,23.0,24.8,40.4,11.8,8.9,Marion County,Indiana
0500000US18105,2011,6.3,21.1,62.7,9.9,21.7,Monroe County,Indiana
0500000US18109,2011,18.3,45.4,25.0,11.4,6.9,Morgan County,Indiana
0500000US18127,2011,13.0,33.5,39.6,13.8,9.4,Porter County,Indiana
0500000US18141,2011,14.0,30.4,44.2,11.4,11.3,St. Joseph County,Indiana
0500000US18157,2011,4.1,21.9,59.4,14.6,15.1,Tippecanoe County,Indiana
0500000US18163,2011,13.3,38.8,39.7,8.2,7.5,Vanderburgh County,Indiana
0500000US18167,2011,12.7,33.2,45.9,8.1,8.5,Vigo County,Indiana
0500000US18177,2011,21.3,34.9,42.0,1.7,7.2,Wayne County,Indiana
0500000US19013,2011,6.4,21.9,64.5,7.2,8.9,Black Hawk County,Iowa
0500000US19049,2011,11.7,29.6,31.3,27.5,10.8,Dallas County,Iowa
0500000US19061,2011,10.8,20.1,60.0,9.1,11.2,Dubuque County,Iowa
0500000US19103,2011,4.9,13.3,69.0,12.8,23.6,Johnson County,Iowa
0500000US19113,2011,11.1,21.4,56.1,11.4,9.1,Linn County,Iowa
0500000US19153,2011,13.8,32.9,42.0,11.3,11.1,Polk County,Iowa
0500000US19155,2011,17.6,29.0,43.9,9.5,4.6,Pottawattamie County,Iowa
0500000US19163,2011,11.2,29.9,45.1,13.7,10.5,Scott County,Iowa
0500000US19169,2011,1.1,12.0,73.2,13.6,17.7,Story County,Iowa
0500000US19193,2011,15.5,34.0,48.6,2.0,7.5,Woodbury County,Iowa
0500000US20015,2011,16.3,30.0,46.6,7.1,8.2,Butler County,Kansas
0500000US20045,2011,2.1,8.1,75.1,14.6,21.3,Douglas County,Kansas
0500000US20091,2011,11.3,24.2,49.9,14.7,17.7,Johnson County,Kansas
0500000US20103,2011,13.9,29.7,49.9,6.5,12.7,Leavenworth County,Kansas
0500000US20161,2011,1.1,21.7,68.8,8.4,22.1,Riley County,Kansas
0500000US20173,2011,18.7,29.7,42.7,8.9,9.4,Sedgwick County,Kansas
0500000US20177,2011,18.4,25.9,49.8,5.9,9.4,Shawnee County,Kansas
0500000US20209,2011,26.1,26.7,41.0,6.2,4.3,Wyandotte County,Kansas
0500000US21015,2011,13.1,40.4,35.8,10.8,8.6,Boone County,Kentucky
0500000US21029,2011,8.4,45.4,42.4,3.9,5.7,Bullitt County,Kentucky
0500000US21037,2011,10.5,17.4,65.5,6.5,10.5,Campbell County,Kentucky
0500000US21047,2011,10.5,37.5,48.6,3.4,4.3,Christian County,Kentucky
0500000US21059,2011,4.3,32.8,50.7,12.2,8.6,Daviess County,Kentucky
0500000US21067,2011,9.9,18.9,58.5,12.7,17.9,Fayette County,Kentucky
0500000US21093,2011,12.7,39.8,42.4,5.1,9.2,Hardin County,Kentucky
0500000US21111,2011,16.4,29.2,45.5,8.8,12.6,Jefferson County,Kentucky
0500000US21117,2011,20.6,27.7,38.9,12.8,10.5,Kenton County,Kentucky
