Geography,Public Transport,Year,RegionName,State
0500000US34009,,2012,Cape May County,New Jersey
0500000US34011,1071.0,2012,Cumberland County,New Jersey
0500000US34013,68291.0,2012,Essex County,New Jersey
0500000US34015,2167.0,2012,Gloucester County,New Jersey
0500000US34017,129548.0,2012,Hudson County,New Jersey
0500000US34019,,2012,Hunterdon County,New Jersey
0500000US34021,12312.0,2012,Mercer County,New Jersey
0500000US34023,34913.0,2012,Middlesex County,New Jersey
0500000US34025,23560.0,2012,Monmouth County,New Jersey
0500000US34027,11786.0,2012,Morris County,New Jersey
0500000US34029,4764.0,2012,Ocean County,New Jersey
0500000US34031,17841.0,2012,Passaic County,New Jersey
0500000US34033,,2012,Salem County,New Jersey
0500000US34035,7933.0,2012,Somerset County,New Jersey
0500000US34037,,2012,Sussex County,New Jersey
0500000US34039,21793.0,2012,Union County,New Jersey
0500000US34041,768.0,2012,Warren County,New Jersey
0500000US35001,5393.0,2012,Bernalillo County,New Mexico
0500000US35005,,2012,Chaves County,New Mexico
0500000US35013,381.0,2012,Doña Ana County,New Mexico
0500000US35025,,2012,Lea County,New Mexico
0500000US35031,,2012,McKinley County,New Mexico
0500000US35035,,2012,Otero County,New Mexico
0500000US35043,814.0,2012,Sandoval County,New Mexico
0500000US35045,,2012,San Juan County,New Mexico
0500000US35049,255.0,2012,Santa Fe County,New Mexico
0500000US35061,,2012,Valencia County,New Mexico
0500000US36001,7462.0,2012,Albany County,New York
0500000US36005,315692.0,2012,Bronx County,New York
0500000US36007,2751.0,2012,Broome County,New York
0500000US36009,,2012,Cattaraugus County,New York
0500000US36011,,2012,Cayuga County,New York
0500000US36013,,2012,Chautauqua County,New York
